election_year,election_type,office,district,candidate_name,first_name,middle_name,last_name,prefix,suffix,nickname,full_name_display,party,phone,email,address,website,state,original_name,original_state,original_election_year,original_office,original_filing_date,id,stable_id,county,city,zip_code,filing_date,election_date,facebook,twitter
2024,General,,,DIONNE MCGEE,DIONNE,,MCGEE,,,,DIONNE MCGEE,,,,,,Georgia, DIONNE MCGEE ,Georgia,2024,,,,,,,,,,,
2024,General,,,MIKE JACOBS,MIKE,,JACOBS,,,,MIKE JACOBS,,,,,,Georgia,MIKE  JACOBS ,Georgia,2024,,,,,,,,,,,
2024,General,,,TYSHAWN YVONNE JACKSON,TYSHAWN,YVONNE,JACKSON,,,,TYSHAWN YVONNE JACKSON,,,,,,Georgia,TYSHAWN YVONNE JACKSON ,Georgia,2024,,,,,,,,,,,
2024,General,,,ANA MARIA MARTINEZ,ANA,MARIA,MARTINEZ,,,,ANA MARIA MARTINEZ,,,,,,Georgia,ANA MARIA MARTINEZ ,Georgia,2024,,,,,,,,,,,
2024,General,,,CHARLES E BAILEY,CHARLES,E,BAILEY,,,,CHARLES E BAILEY,,,,,,Georgia,CHARLES E BAILEY ,Georgia,2024,,,,,,,,,,,
2024,General,,,RONALD B RAMSEY Sr,RONALD,B,RAMSEY,,Sr,,RONALD B RAMSEY Sr,,,,,,Georgia,RONALD B RAMSEY Sr,Georgia,2024,,,,,,,,,,,
2024,General,,,KIESHA R STOREY,KIESHA,R,STOREY,,,,KIESHA R STOREY,,,,,,Georgia,KIESHA R STOREY ,Georgia,2024,,,,,,,,,,,
2024,General,,,BRIAN K ROSS,BRIAN,K,ROSS,,,,BRIAN K ROSS,,,,,,Georgia,BRIAN K ROSS ,Georgia,2024,,,,,,,,,,,
2024,General,,,"T. RUSSELL MCCLELLAND, III",,,T. RUSSELL MCCLELLAND,,III,,,,,,,,Georgia,"T. RUSSELL MCCLELLAND, III",Georgia,2024,,,,,,,,,,,
2024,General,,,DONALD O SHEPPARD III,DONALD,O,SHEPPARD,,III,,DONALD O SHEPPARD III,,,,,,Georgia,DONALD O SHEPPARD III,Georgia,2024,,,,,,,,,,,
2024,General,,,THOMAS E. HATFIELD,THOMAS,E.,HATFIELD,,,,THOMAS E. HATFIELD,,,,,,Georgia,THOMAS E. HATFIELD ,Georgia,2024,,,,,,,,,,,
2024,General,,,CHRISTOPHER ALLEN BALLAR,CHRISTOPHER,ALLEN,BALLAR,,,,CHRISTOPHER ALLEN BALLAR,,,,,,Georgia,CHRISTOPHER ALLEN BALLAR ,Georgia,2024,,,,,,,,,,,
2024,General,,,KENYATTA NICHELLE BELL,KENYATTA,NICHELLE,BELL,,,,KENYATTA NICHELLE BELL,,,,,,Georgia,KENYATTA NICHELLE BELL ,Georgia,2024,,,,,,,,,,,
2024,General,,,TODD A BLACKWELL,TODD,A,BLACKWELL,,,,TODD A BLACKWELL,,,,,,Georgia,TODD A BLACKWELL ,Georgia,2024,,,,,,,,,,,
2024,General,,,TODD A. BLACKWELL,TODD,A.,BLACKWELL,,,,TODD A. BLACKWELL,,,,,,Georgia,TODD A. BLACKWELL ,Georgia,2024,,,,,,,,,,,
2024,General,,,JOSEPH P BLEDSOE,JOSEPH,P,BLEDSOE,,,,JOSEPH P BLEDSOE,,,,,,Georgia,JOSEPH P BLEDSOE ,Georgia,2024,,,,,,,,,,,
2024,General,,,THOMAS C. BORDEAUX Jr,THOMAS,C.,BORDEAUX,,Jr,,THOMAS C. BORDEAUX Jr,,,,,,Georgia,THOMAS C. BORDEAUX Jr,Georgia,2024,,,,,,,,,,,
2024,General,,,ANDREA W. BROWN,ANDREA,W.,BROWN,,,,ANDREA W. BROWN,,,,,,Georgia,ANDREA W. BROWN ,Georgia,2024,,,,,,,,,,,
2024,General,,,DEBBIE C BROWN,DEBBIE,C,BROWN,,,,DEBBIE C BROWN,,,,,,Georgia,DEBBIE C BROWN ,Georgia,2024,,,,,,,,,,,
2024,General,,,JENNIFER BURT,JENNIFER,,BURT,,,,JENNIFER BURT,,,,,,Georgia,JENNIFER  BURT ,Georgia,2024,,,,,,,,,,,
2024,General,,,ANTHONY BURTON,ANTHONY,,BURTON,,,,ANTHONY BURTON,,,,,,Georgia,ANTHONY  BURTON ,Georgia,2024,,,,,,,,,,,
2024,General,,,MICHAEL A. CHASTAIN,MICHAEL,A.,CHASTAIN,,,,MICHAEL A. CHASTAIN,,,,,,Georgia,MICHAEL A. CHASTAIN ,Georgia,2024,,,,,,,,,,,
2024,General,,,L CHASE DAUGHTREY,L,CHASE,DAUGHTREY,,,,L CHASE DAUGHTREY,,,,,,Georgia,L CHASE DAUGHTREY ,Georgia,2024,,,,,,,,,,,
2024,General,,,JONATHAN R FORDHAM,JONATHAN,R,FORDHAM,,,,JONATHAN R FORDHAM,,,,,,Georgia,JONATHAN R FORDHAM ,Georgia,2024,,,,,,,,,,,
2024,General,,,MIKE HUNSINGER,MIKE,,HUNSINGER,,,,MIKE HUNSINGER,,,,,,Georgia,MIKE  HUNSINGER ,Georgia,2024,,,,,,,,,,,
2024,General,,,MERRY PILGRIM KIRK,MERRY,PILGRIM,KIRK,,,,MERRY PILGRIM KIRK,,,,,,Georgia,MERRY PILGRIM KIRK ,Georgia,2024,,,,,,,,,,,
2024,General,,,CASSIE LEE,CASSIE,,LEE,,,,CASSIE LEE,,,,,,Georgia,CASSIE  LEE ,Georgia,2024,,,,,,,,,,,
2024,General,,,CARRIE BEAVERS MARKHAM,CARRIE,BEAVERS,MARKHAM,,,,CARRIE BEAVERS MARKHAM,,,,,,Georgia,CARRIE BEAVERS MARKHAM ,Georgia,2024,,,,,,,,,,,
2024,General,,,DARIN MCCOY,DARIN,,MCCOY,,,,DARIN MCCOY,,,,,,Georgia,DARIN  MCCOY ,Georgia,2024,,,,,,,,,,,
2024,General,,,JONATHAN MCMILLAN,JONATHAN,,MCMILLAN,,,,JONATHAN MCMILLAN,,,,,,Georgia,JONATHAN  MCMILLAN ,Georgia,2024,,,,,,,,,,,
2024,General,,,JOHN D. RASNICK,JOHN,D.,RASNICK,,,,JOHN D. RASNICK,,,,,,Georgia,JOHN D. RASNICK ,Georgia,2024,,,,,,,,,,,
2024,General,,,SUSAN SCHAFFER,SUSAN,,SCHAFFER,,,,SUSAN SCHAFFER,,,,,,Georgia,SUSAN  SCHAFFER ,Georgia,2024,,,,,,,,,,,
2024,General,,,HEATHER SMITH,HEATHER,,SMITH,,,,HEATHER SMITH,,,,,,Georgia,HEATHER  SMITH ,Georgia,2024,,,,,,,,,,,
2024,General,,,JUSTIN SMITH,JUSTIN,,SMITH,,,,JUSTIN SMITH,,,,,,Georgia,JUSTIN  SMITH ,Georgia,2024,,,,,,,,,,,
2024,General,,,SHERI H. BLEVINS,SHERI,H.,BLEVINS,,,,SHERI H. BLEVINS,,,,,,Georgia,SHERI H. BLEVINS ,Georgia,2024,,,,,,,,,,,
2024,General,,,DON FERGUSON,DON,,FERGUSON,,,,DON FERGUSON,,,,,,Georgia,DON  FERGUSON ,Georgia,2024,,,,,,,,,,,
2024,General,,,JONI GOODWIN,JONI,,GOODWIN,,,,JONI GOODWIN,,,,,,Georgia,JONI  GOODWIN ,Georgia,2024,,,,,,,,,,,
2024,General,,,J. EDWARD HULSEY Jr,J.,EDWARD,HULSEY,,Jr,,J. EDWARD HULSEY Jr,,,,,,Georgia,J. EDWARD HULSEY Jr,Georgia,2024,,,,,,,,,,,
2024,General,,,JOHN PAUL WATERS,JOHN,PAUL,WATERS,,,,JOHN PAUL WATERS,,,,,,Georgia,JOHN PAUL WATERS ,Georgia,2024,,,,,,,,,,,
2024,General,,,DAISY DRURY WEEKS-MARISKO,DAISY,DRURY,WEEKS-MARISKO,,,,DAISY DRURY WEEKS-MARISKO,,,,,,Georgia,DAISY DRURY WEEKS-MARISKO ,Georgia,2024,,,,,,,,,,,
2024,General,,,BRUCE E WRIGHT,BRUCE,E,WRIGHT,,,,BRUCE E WRIGHT,,,,,,Georgia,BRUCE E WRIGHT ,Georgia,2024,,,,,,,,,,,
2024,General,,,BEDELIA C HARGROVE,BEDELIA,C,HARGROVE,,,,BEDELIA C HARGROVE,,,,,,Georgia,BEDELIA C HARGROVE ,Georgia,2024,,,,,,,,,,,
2024,General,,,STACI W GILES,STACI,W,GILES,,,,STACI W GILES,,,,,,Georgia,STACI W GILES ,Georgia,2024,,,,,,,,,,,
2024,General,,,MIA LEE WALLACE,MIA,LEE,WALLACE,,,,MIA LEE WALLACE,,,,,,Georgia,MIA LEE WALLACE ,Georgia,2024,,,,,,,,,,,
2024,General,,,W CODY CROSS,W,CODY,CROSS,,,,W CODY CROSS,,,,,,Georgia,W CODY CROSS ,Georgia,2024,,,,,,,,,,,
2024,General,,,BURKE SHERWOOD Sr,BURKE,,SHERWOOD,,Sr,,BURKE SHERWOOD,,,,,,Georgia, BURKE SHERWOOD Sr,Georgia,2024,,,,,,,,,,,
2024,General,,,VALERIE A BURLEY,VALERIE,A,BURLEY,,,,VALERIE A BURLEY,,,,,,Georgia,VALERIE A BURLEY ,Georgia,2024,,,,,,,,,,,
2024,General,,,DONNA SPEAR ROBINS,DONNA,SPEAR,ROBINS,,,,DONNA SPEAR ROBINS,,,,,,Georgia,DONNA SPEAR ROBINS ,Georgia,2024,,,,,,,,,,,
2024,General,,,MICHAEL JON ROGERSON,MICHAEL,JON,ROGERSON,,,,MICHAEL JON ROGERSON,,,,,,Georgia,MICHAEL JON ROGERSON ,Georgia,2024,,,,,,,,,,,
2024,General,,,CARLA E BROWN,CARLA,E,BROWN,,,,CARLA E BROWN,,,,,,Georgia,CARLA E BROWN ,Georgia,2024,,,,,,,,,,,
2024,General,,,EMILY JONES BRANTLEY,EMILY,JONES,BRANTLEY,,,,EMILY JONES BRANTLEY,,,,,,Georgia,EMILY JONES BRANTLEY ,Georgia,2024,,,,,,,,,,,
2024,General,,,JALETTA LONG SMITH,JALETTA,LONG,SMITH,,,,JALETTA LONG SMITH,,,,,,Georgia,JALETTA LONG SMITH ,Georgia,2024,,,,,,,,,,,
2024,General,,,SHAWN F BRATTON,SHAWN,F,BRATTON,,,,SHAWN F BRATTON,,,,,,Georgia,SHAWN F BRATTON ,Georgia,2024,,,,,,,,,,,
2024,General,,,RAMONA TOOLE,RAMONA,,TOOLE,,,,RAMONA TOOLE,,,,,,Georgia,RAMONA  TOOLE ,Georgia,2024,,,,,,,,,,,
2024,General,,,VERONICA COPE,VERONICA,,COPE,,,,VERONICA COPE,,,,,,Georgia,VERONICA  COPE ,Georgia,2024,,,,,,,,,,,
2024,General,,,GRADY LODGE HOLMAN,GRADY,LODGE,HOLMAN,,,,GRADY LODGE HOLMAN,,,,,,Georgia,GRADY LODGE HOLMAN ,Georgia,2024,,,,,,,,,,,
2024,General,,,JASON WISENBAKER,JASON,,WISENBAKER,,,,JASON WISENBAKER,,,,,,Georgia,JASON  WISENBAKER ,Georgia,2024,,,,,,,,,,,
2024,General,,,TESSA CARDER,TESSA,,CARDER,,,,TESSA CARDER,,,,,,Georgia,TESSA  CARDER ,Georgia,2024,,,,,,,,,,,
2024,General,,,CHELSEA CARTER,CHELSEA,,CARTER,,,,CHELSEA CARTER,,,,,,Georgia,CHELSEA  CARTER ,Georgia,2024,,,,,,,,,,,
2024,General,,,ROBERT MCGEEHAN,ROBERT,,MCGEEHAN,,,,ROBERT MCGEEHAN,,,,,,Georgia,ROBERT  MCGEEHAN ,Georgia,2024,,,,,,,,,,,
2024,General,,,MELANIE E HASTY,MELANIE,E,HASTY,,,,MELANIE E HASTY,,,,,,Georgia,MELANIE E HASTY ,Georgia,2024,,,,,,,,,,,
2024,General,,,LARRY GODWIN,LARRY,,GODWIN,,,,LARRY GODWIN,,,,,,Georgia,LARRY  GODWIN ,Georgia,2024,,,,,,,,,,,
2024,General,,,G. EDWARD SMITH,G.,EDWARD,SMITH,,,,G. EDWARD SMITH,,,,,,Georgia,G. EDWARD SMITH ,Georgia,2024,,,,,,,,,,,
2024,General,,,CHRIS BUESCHER,CHRIS,,BUESCHER,,,,CHRIS BUESCHER,,,,,,Georgia,CHRIS BUESCHER  ,Georgia,2024,,,,,,,,,,,
2024,General,,,WALLACE JOHNSON,WALLACE,,JOHNSON,,,,WALLACE JOHNSON,,,,,,Georgia,WALLACE  JOHNSON ,Georgia,2024,,,,,,,,,,,
2024,General,,,SCOTTY MARTIN,SCOTTY,,MARTIN,,,,SCOTTY MARTIN,,,,,,Georgia,SCOTTY  MARTIN ,Georgia,2024,,,,,,,,,,,
2024,General,,,THOMAS LEE PHILLIPS II,THOMAS,LEE,PHILLIPS,,II,,THOMAS LEE PHILLIPS II,,,,,,Georgia,THOMAS LEE PHILLIPS II,Georgia,2024,,,,,,,,,,,
2024,General,,,RODNEY WEAVER,RODNEY,,WEAVER,,,,RODNEY WEAVER,,,,,,Georgia,RODNEY  WEAVER ,Georgia,2024,,,,,,,,,,,
2024,General,,,CARY D COX,CARY,D,COX,,,,CARY D COX,,,,,,Georgia,CARY D COX ,Georgia,2024,,,,,,,,,,,
2024,General,,,"CARY F ""BUDDY HAYS III",CARY,"F ""BUDDY",HAYS,,III,,"CARY F ""BUDDY HAYS III",,,,,,Georgia,"CARY F ""BUDDY HAYS III",Georgia,2024,,,,,,,,,,,
2024,General,,,E.P. BUBBA LAMB,E.P.,BUBBA,LAMB,,,,E.P. BUBBA LAMB,,,,,,Georgia,E.P. BUBBA LAMB ,Georgia,2024,,,,,,,,,,,
2024,General,,,TRACY BROOKS,TRACY,,BROOKS,,,,TRACY BROOKS,,,,,,Georgia,TRACY  BROOKS ,Georgia,2024,,,,,,,,,,,
2024,General,,,BO CORNWELL,BO,,CORNWELL,,,,BO CORNWELL,,,,,,Georgia,BO  CORNWELL ,Georgia,2024,,,,,,,,,,,
2024,General,,,HEATHER CLEGHORN CULPEPPER,HEATHER,CLEGHORN,CULPEPPER,,,,HEATHER CLEGHORN CULPEPPER,,,,,,Georgia,HEATHER CLEGHORN CULPEPPER ,Georgia,2024,,,,,,,,,,,
2024,General,,,TIFFANY JONES ELLENBERG,TIFFANY,JONES,ELLENBERG,,,,TIFFANY JONES ELLENBERG,,,,,,Georgia,TIFFANY JONES ELLENBERG ,Georgia,2024,,,,,,,,,,,
2024,General,,,A A GARRISON JR,A,A,GARRISON,,JR,,A A GARRISON JR,,,,,,Georgia,A A GARRISON JR ,Georgia,2024,,,,,,,,,,,
2024,General,,,CODY WAYNE GRIZZLE,CODY,WAYNE,GRIZZLE,,,,CODY WAYNE GRIZZLE,,,,,,Georgia,CODY WAYNE GRIZZLE ,Georgia,2024,,,,,,,,,,,
2024,General,,,SHELLY HERNDON,SHELLY,,HERNDON,,,,SHELLY HERNDON,,,,,,Georgia,SHELLY  HERNDON ,Georgia,2024,,,,,,,,,,,
2024,General,,,CONNIE JAY HOLT,CONNIE,JAY,HOLT,,,,CONNIE JAY HOLT,,,,,,Georgia,CONNIE JAY HOLT ,Georgia,2024,,,,,,,,,,,
2024,General,,,LAURENS C LEE,LAURENS,C,LEE,,,,LAURENS C LEE,,,,,,Georgia,LAURENS C LEE ,Georgia,2024,,,,,,,,,,,
2024,General,,,LISA HUDSON MCCARD,LISA,HUDSON,MCCARD,,,,LISA HUDSON MCCARD,,,,,,Georgia,LISA HUDSON MCCARD ,Georgia,2024,,,,,,,,,,,
2024,General,,,CHARLES D MCDONALD Sr,CHARLES,D,MCDONALD,,Sr,,CHARLES D MCDONALD Sr,,,,,,Georgia,CHARLES D MCDONALD Sr,Georgia,2024,,,,,,,,,,,
2024,General,,,JOHN C MOCK Jr,JOHN,C,MOCK,,Jr,,JOHN C MOCK Jr,,,,,,Georgia,JOHN C MOCK Jr,Georgia,2024,,,,,,,,,,,
2024,General,,,IVAN MOTE,IVAN,,MOTE,,,,IVAN MOTE,,,,,,Georgia,IVAN  MOTE ,Georgia,2024,,,,,,,,,,,
2024,General,,,CRYSTAL BUFFINGTON NELMS,CRYSTAL,BUFFINGTON,NELMS,,,,CRYSTAL BUFFINGTON NELMS,,,,,,Georgia,CRYSTAL BUFFINGTON NELMS ,Georgia,2024,,,,,,,,,,,
2024,General,,,JULIA A. PHILLIPS,JULIA,A.,PHILLIPS,,,,JULIA A. PHILLIPS,,,,,,Georgia,JULIA A. PHILLIPS ,Georgia,2024,,,,,,,,,,,
2024,General,,,"S ANDREWS ""ANDY"" SEERY",S,ANDREWS,SEERY,,,ANDY,"S ""ANDY"" ANDREWS SEERY",,,,,,Georgia,"S ANDREWS ""ANDY""  SEERY ",Georgia,2024,,,,,,,,,,,
2024,General,,,MATTHEW T SHINER,MATTHEW,T,SHINER,,,,MATTHEW T SHINER,,,,,,Georgia,MATTHEW T SHINER ,Georgia,2024,,,,,,,,,,,
2024,General,,,BRYAN OAKLEY SELPH,BRYAN,OAKLEY,SELPH,,,,BRYAN OAKLEY SELPH,,,,,,Georgia,BRYAN OAKLEY SELPH,Georgia,2024,,,,,,,,,,,
2024,General,,,CRYSTAL A. CLEVELAND,CRYSTAL,A.,CLEVELAND,,,,CRYSTAL A. CLEVELAND,,,,,,Georgia,CRYSTAL A. CLEVELAND ,Georgia,2024,,,,,,,,,,,
2024,General,,,CALVIN HATCHER,CALVIN,,HATCHER,,,,CALVIN HATCHER,,,,,,Georgia,CALVIN  HATCHER ,Georgia,2024,,,,,,,,,,,
2024,General,,,DAVID L. BROWN,DAVID,L.,BROWN,,,,DAVID L. BROWN,,,,,,Georgia,DAVID L. BROWN ,Georgia,2024,,,,,,,,,,,
2024,General,,,MARCIA CALLAWAY-INGRAM,MARCIA,,CALLAWAY-INGRAM,,,,MARCIA CALLAWAY-INGRAM,,,,,,Georgia,MARCIA  CALLAWAY-INGRAM ,Georgia,2024,,,,,,,,,,,
2024,General,,,PAUL C. KUNST,PAUL,C.,KUNST,,,,PAUL C. KUNST,,,,,,Georgia,PAUL C. KUNST ,Georgia,2024,,,,,,,,,,,
2024,General,,,DONALD KEVIN WRYE,DONALD,KEVIN,WRYE,,,,DONALD KEVIN WRYE,,,,,,Georgia,DONALD KEVIN WRYE ,Georgia,2024,,,,,,,,,,,
2024,General,,,GEORGE WAYNE AMMONS,GEORGE,WAYNE,AMMONS,,,,GEORGE WAYNE AMMONS,,,,,,Georgia,GEORGE WAYNE AMMONS ,Georgia,2024,,,,,,,,,,,
2024,General,,,CANADY A. MATTHEWS,CANADY,A.,MATTHEWS,,,,CANADY A. MATTHEWS,,,,,,Georgia,CANADY A. MATTHEWS ,Georgia,2024,,,,,,,,,,,
2024,General,,,PAUL STULL,PAUL,,STULL,,,,PAUL STULL,,,,,,Georgia,PAUL  STULL ,Georgia,2024,,,,,,,,,,,
2024,General,,,CHRISTY COOK GARNER,CHRISTY,COOK,GARNER,,,,CHRISTY COOK GARNER,,,,,,Georgia,CHRISTY COOK GARNER ,Georgia,2024,,,,,,,,,,,
2024,General,,,CHRISTY A DUNKELBERGER,CHRISTY,A,DUNKELBERGER,,,,CHRISTY A DUNKELBERGER,,,,,,Georgia,CHRISTY A DUNKELBERGER ,Georgia,2024,,,,,,,,,,,
2024,General,,,KATHY BROWN-VALENCIA,KATHY,,BROWN-VALENCIA,,,,KATHY BROWN-VALENCIA,,,,,,Georgia,KATHY  BROWN-VALENCIA ,Georgia,2024,,,,,,,,,,,
2024,General,,,"ROBERT ""BOB"" RUPPENTHAL",ROBERT,,RUPPENTHAL,,,BOB,ROBERT RUPPENTHAL,,,,,,Georgia,"ROBERT ""BOB"" RUPPENTHAL ",Georgia,2024,,,,,,,,,,,
2024,General,,,DAVID R MOORE,DAVID,R,MOORE,,,,DAVID R MOORE,,,,,,Georgia,DAVID R MOORE ,Georgia,2024,,,,,,,,,,,
2024,General,,,MAMIE L SANDERS,MAMIE,L,SANDERS,,,,MAMIE L SANDERS,,,,,,Georgia,MAMIE L SANDERS ,Georgia,2024,,,,,,,,,,,
2024,General,,,BRANDON GRIER,BRANDON,,GRIER,,,,BRANDON GRIER,,,,,,Georgia,BRANDON GRIER  ,Georgia,2024,,,,,,,,,,,
2024,General,,,BILL ADDISON,BILL,,ADDISON,,,,BILL ADDISON,,,,,,Georgia,BILL  ADDISON ,Georgia,2024,,,,,,,,,,,
2024,General,,,LEON WILLIAMS,LEON,,WILLIAMS,,,,LEON WILLIAMS,,,,,,Georgia,LEON  WILLIAMS ,Georgia,2024,,,,,,,,,,,
2024,General,,,JOY SMITH,JOY,,SMITH,,,,JOY SMITH,,,,,,Georgia,JOY  SMITH ,Georgia,2024,,,,,,,,,,,
2024,General,,,FRANK BAIR,FRANK,,BAIR,,,,FRANK BAIR,,,,,,Georgia,FRANK BAIR  ,Georgia,2024,,,,,,,,,,,
2024,General,,,MARSHALL FONTAINE,MARSHALL,,FONTAINE,,,,MARSHALL FONTAINE,,,,,,Georgia,MARSHALL FONTAINE  ,Georgia,2024,,,,,,,,,,,
2024,General,,,NORMAN EUGENE ROYAL,NORMAN,EUGENE,ROYAL,,,,NORMAN EUGENE ROYAL,,,,,,Georgia,NORMAN EUGENE ROYAL ,Georgia,2024,,,,,,,,,,,
2024,General,,,HEATHER L RAULSTON,HEATHER,L,RAULSTON,,,,HEATHER L RAULSTON,,,,,,Georgia,HEATHER L RAULSTON ,Georgia,2024,,,,,,,,,,,
2024,General,,,GEORGE NEAL Jr,GEORGE,,NEAL,,Jr,,GEORGE NEAL,,,,,,Georgia,GEORGE  NEAL Jr,Georgia,2024,,,,,,,,,,,
2024,General,,,LANCE G SCOTT,LANCE,G,SCOTT,,,,LANCE G SCOTT,,,,,,Georgia,LANCE G SCOTT ,Georgia,2024,,,,,,,,,,,
2024,General,,,SAM WAY,SAM,,WAY,,,,SAM WAY,,,,,,Georgia,SAM  WAY ,Georgia,2024,,,,,,,,,,,
2024,General,,,HEATHER I STUART,HEATHER,I,STUART,,,,HEATHER I STUART,,,,,,Georgia,HEATHER I STUART ,Georgia,2024,,,,,,,,,,,
2024,General,,,DERRELL NEAL,DERRELL,,NEAL,,,,DERRELL NEAL,,,,,,Georgia,DERRELL  NEAL ,Georgia,2024,,,,,,,,,,,
2024,General,,,MICHEAL KIRBY,MICHEAL,,KIRBY,,,,MICHEAL KIRBY,,,,,,Georgia,MICHEAL  KIRBY ,Georgia,2024,,,,,,,,,,,
2024,General,,,PHYLIS EWING BLOCKER,PHYLIS,EWING,BLOCKER,,,,PHYLIS EWING BLOCKER,,,,,,Georgia,PHYLIS EWING BLOCKER ,Georgia,2024,,,,,,,,,,,
2024,General,,,RAMONE LAMKIN,RAMONE,,LAMKIN,,,,RAMONE LAMKIN,,,,,,Georgia,RAMONE  LAMKIN ,Georgia,2024,,,,,,,,,,,
2024,General,,,WILLIAM M JOPLING,WILLIAM,M,JOPLING,,,,WILLIAM M JOPLING,,,,,,Georgia,WILLIAM M JOPLING ,Georgia,2024,,,,,,,,,,,
2024,General,,,SEAN KELLEY,SEAN,,KELLEY,,,,SEAN KELLEY,,,,,,Georgia,SEAN  KELLEY ,Georgia,2024,,,,,,,,,,,
2024,General,,,STEPHEN D. PARISH,STEPHEN,D.,PARISH,,,,STEPHEN D. PARISH,,,,,,Georgia,STEPHEN D. PARISH ,Georgia,2024,,,,,,,,,,,
2024,General,,,GEORGE S HOLLIMAN Jr,GEORGE,S,HOLLIMAN,,Jr,,GEORGE S HOLLIMAN Jr,,,,,,Georgia,GEORGE S HOLLIMAN Jr,Georgia,2024,,,,,,,,,,,
2024,General,,,BRIAN JERNIGAN,BRIAN,,JERNIGAN,,,,BRIAN JERNIGAN,,,,,,Georgia,BRIAN  JERNIGAN ,Georgia,2024,,,,,,,,,,,
2024,General,,,ANDREW H KNOX,ANDREW,H,KNOX,,,,ANDREW H KNOX,,,,,,Georgia,ANDREW H KNOX ,Georgia,2024,,,,,,,,,,,
2024,General,,,PAMELA STROUBLE,PAMELA,,STROUBLE,,,,PAMELA STROUBLE,,,,,,Georgia,PAMELA  STROUBLE ,Georgia,2024,,,,,,,,,,,
2024,General,,,RANDIE TAYLOR,RANDIE,,TAYLOR,,,,RANDIE TAYLOR,,,,,,Georgia,RANDIE  TAYLOR ,Georgia,2024,,,,,,,,,,,
2024,General,,,JAMES WILLIAM BUTLER,JAMES,WILLIAM,BUTLER,,,,JAMES WILLIAM BUTLER,,,,,,Georgia,JAMES WILLIAM BUTLER ,Georgia,2024,,,,,,,,,,,
2024,General,,,GLEN ALLEN,GLEN,,ALLEN,,,,GLEN ALLEN,,,,,,Georgia,GLEN  ALLEN ,Georgia,2024,,,,,,,,,,,
2024,General,,,SARAH ALFRIEND,SARAH,,ALFRIEND,,,,SARAH ALFRIEND,,,,,,Georgia,SARAH  ALFRIEND ,Georgia,2024,,,,,,,,,,,
2024,General,,,JERRY RANDOLPH,JERRY,,RANDOLPH,,,,JERRY RANDOLPH,,,,,,Georgia,JERRY  RANDOLPH ,Georgia,2024,,,,,,,,,,,
2024,General,,,BRAD GREGORY,BRAD,,GREGORY,,,,BRAD GREGORY,,,,,,Georgia,BRAD  GREGORY ,Georgia,2024,,,,,,,,,,,
2024,General,,,JON SCHWALLS,JON,,SCHWALLS,,,,JON SCHWALLS,,,,,,Georgia,JON  SCHWALLS ,Georgia,2024,,,,,,,,,,,
2024,General,,,KEITH ADAMS,KEITH,,ADAMS,,,,KEITH ADAMS,,,,,,Georgia,KEITH  ADAMS ,Georgia,2024,,,,,,,,,,,
2024,General,,,MATTHEW L. CLIFTON,MATTHEW,L.,CLIFTON,,,,MATTHEW L. CLIFTON,,,,,,Georgia,MATTHEW L. CLIFTON ,Georgia,2024,,,,,,,,,,,
2024,General,,,BETH CANNON,BETH,,CANNON,,,,BETH CANNON,,,,,,Georgia,BETH  CANNON ,Georgia,2024,,,,,,,,,,,
2024,General,,,STEVEN HOLLIMON,STEVEN,,HOLLIMON,,,,STEVEN HOLLIMON,,,,,,Georgia,STEVEN  HOLLIMON ,Georgia,2024,,,,,,,,,,,
2024,General,,,GLORIA THOMPSON,GLORIA,,THOMPSON,,,,GLORIA THOMPSON,,,,,,Georgia,GLORIA  THOMPSON ,Georgia,2024,,,,,,,,,,,
2024,General,,,DANIEL A NIWOEHNER,DANIEL,A,NIWOEHNER,,,,DANIEL A NIWOEHNER,,,,,,Georgia,DANIEL A NIWOEHNER ,Georgia,2024,,,,,,,,,,,
2024,General,,,REGINALD THOMPSON,REGINALD,,THOMPSON,,,,REGINALD THOMPSON,,,,,,Georgia,REGINALD  THOMPSON ,Georgia,2024,,,,,,,,,,,
2024,General,,,STEVEN D SMITH,STEVEN,D,SMITH,,,,STEVEN D SMITH,,,,,,Georgia,STEVEN D SMITH ,Georgia,2024,,,,,,,,,,,
2024,General,,,LE'JOI N WILLIAMSON,LE'JOI,N,WILLIAMSON,,,,LE'JOI N WILLIAMSON,,,,,,Georgia,LE'JOI N WILLIAMSON ,Georgia,2024,,,,,,,,,,,
2024,General,,,BRADASIA A MIMS,BRADASIA,A,MIMS,,,,BRADASIA A MIMS,,,,,,Georgia,BRADASIA A MIMS ,Georgia,2024,,,,,,,,,,,
2024,General,,,WAYNE M AUNSPAUGH III,WAYNE,M,AUNSPAUGH,,III,,WAYNE M AUNSPAUGH III,,,,,,Georgia,WAYNE M AUNSPAUGH III,Georgia,2024,,,,,,,,,,,
2024,General,,,GRETCHEN BAILEY,GRETCHEN,,BAILEY,,,,GRETCHEN BAILEY,,,,,,Georgia,GRETCHEN  BAILEY ,Georgia,2024,,,,,,,,,,,
2024,General,,,GRETCHEN BAILEY,GRETCHEN,,BAILEY,,,,GRETCHEN BAILEY,,,,,,Georgia,GRETCHEN  BAILEY ,Georgia,2024,,,,,,,,,,,
2024,General,,,STEPHANIE BENNETT,STEPHANIE,,BENNETT,,,,STEPHANIE BENNETT,,,,,,Georgia,STEPHANIE  BENNETT ,Georgia,2024,,,,,,,,,,,
